time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-01 18:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 18:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 19:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 19:15:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 19:30:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 19:45:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 20:00:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 20:15:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 20:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 20:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 21:00:00,-0.000000,3.072967,133.437601,500.000000
2013-01-01 21:15:00,-0.000000,3.739913,194.871878,500.000000
2013-01-01 21:30:00,-0.000000,4.164475,261.727181,500.000000
2013-01-01 21:45:00,-0.000000,4.468072,320.784840,500.000000
2013-01-01 22:00:00,-0.000000,4.689498,367.845980,500.000000
2013-01-01 22:15:00,-0.000000,4.851645,403.453022,500.000000
2013-01-01 22:30:00,-0.000000,4.970164,429.768773,500.000000
2013-01-01 22:45:00,0.000000,5.056531,449.026894,500.000000
2013-01-01 23:00:00,0.000000,5.119302,463.057369,500.000000
2013-01-01 23:15:00,0.000000,5.164835,473.253446,500.000000
2013-01-01 23:30:00,0.000000,5.197818,480.650184,500.000000
2013-01-01 23:45:00,0.000000,5.221687,486.009260,500.000000
2013-01-02 00:00:00,0.000000,5.238949,489.888296,500.000000
2013-01-02 00:15:00,0.000000,5.251427,492.694052,500.000000
2013-01-02 00:30:00,0.000000,5.260443,494.722440,500.000000
2013-01-02 00:45:00,0.000000,5.266957,496.188283,500.000000
2013-01-02 01:00:00,0.000000,5.271661,497.247307,500.000000
2013-01-02 01:15:00,0.000000,5.275059,498.012264,500.000000
2013-01-02 01:30:00,0.000000,5.277512,498.564730,500.000000
2013-01-02 01:45:00,0.000000,5.279284,498.963691,500.000000
2013-01-02 02:00:00,0.000000,5.280563,499.251777,500.000000
2013-01-02 02:15:00,0.000000,5.281487,499.459789,500.000000
2013-01-02 02:30:00,0.000000,5.282154,499.609979,500.000000
2013-01-02 02:45:00,0.000000,5.282635,499.718416,500.000000
2013-01-02 03:00:00,0.000000,5.282983,499.796706,500.000000
2013-01-02 03:15:00,0.000000,5.283234,499.853230,500.000000
2013-01-02 03:30:00,0.000000,5.283415,499.894038,500.000000
2013-01-02 03:45:00,0.000000,5.283546,499.923500,500.000000
2013-01-02 04:00:00,0.000000,5.283640,499.944771,500.000000
2013-01-02 04:15:00,0.000000,5.283708,499.960127,500.000000
2013-01-02 04:30:00,0.000000,5.283757,499.971214,500.000000
2013-01-02 04:45:00,0.000000,5.283793,499.979218,500.000000
2013-01-02 05:00:00,0.000000,5.283819,499.984996,500.000000
2013-01-02 05:15:00,0.000000,5.283837,499.989168,500.000000
2013-01-02 05:30:00,0.000000,5.283850,499.992180,500.000000
2013-01-02 05:45:00,0.000000,5.283860,499.994354,500.000000
2013-01-02 06:00:00,0.000000,5.283867,499.995924,500.000000
2013-01-02 06:15:00,0.000000,5.283872,499.997058,500.000000
2013-01-02 06:30:00,0.000000,5.283876,499.997876,500.000000
2013-01-02 06:45:00,0.000000,5.283878,499.998466,500.000000
2013-01-02 07:00:00,0.000000,3.559172,461.004023,100.000000
2013-01-02 07:15:00,0.000000,2.936416,393.500818,100.000000
2013-01-02 07:30:00,0.000000,2.441132,325.456433,100.000000
2013-01-02 07:45:00,0.000000,2.046486,269.754542,100.000000
2013-01-02 08:00:00,0.000000,1.738186,227.255980,100.000000
2013-01-02 08:15:00,0.000000,1.500107,195.225550,100.000000
2013-01-02 08:30:00,0.000000,1.318071,170.983594,100.000000
2013-01-02 08:45:00,-0.000000,1.180285,152.584155,100.000000
2013-01-02 09:00:00,-0.000000,1.077099,138.653870,100.000000
2013-01-02 09:15:00,-0.000000,1.000674,128.178553,100.000000
2013-01-02 09:30:00,-0.000000,0.944682,120.374165,100.000000
2013-01-02 09:45:00,-0.000000,0.904076,114.619488,100.000000
2013-01-02 10:00:00,-0.000000,0.874893,110.419808,100.000000
2013-01-02 10:15:00,-0.000000,0.854081,107.384256,100.000000
2013-01-02 10:30:00,-0.000000,0.839332,105.208630,100.000000
2013-01-02 10:45:00,-0.000000,0.828932,103.660401,100.000000
2013-01-02 11:00:00,-0.000000,0.821626,102.564999,100.000000
2013-01-02 11:15:00,-0.000000,0.816508,101.793505,100.000000
2013-01-02 11:30:00,-0.000000,0.812932,101.252036,100.000000
2013-01-02 11:45:00,-0.000000,0.810435,100.873008,100.000000
2013-01-02 12:00:00,-0.000000,0.808695,100.608202,100.000000
2013-01-02 12:15:00,-0.000000,0.807483,100.423459,100.000000
2013-01-02 12:30:00,-0.000000,0.806640,100.294704,100.000000
2013-01-02 12:45:00,-0.000000,0.806052,100.205035,100.000000
2013-01-02 13:00:00,-0.000000,0.805644,100.142618,100.000000
2013-01-02 13:15:00,-0.000000,0.805360,100.099187,100.000000
2013-01-02 13:30:00,-0.000000,0.805162,100.068975,100.000000
2013-01-02 13:45:00,-0.000000,0.805025,100.047961,100.000000
2013-01-02 14:00:00,-0.000000,0.804929,100.033348,100.000000
2013-01-02 14:15:00,-0.000000,0.804863,100.023186,100.000000
2013-01-02 14:30:00,-0.000000,0.804817,100.016121,100.000000
2013-01-02 14:45:00,-0.000000,0.804785,100.011208,100.000000
2013-01-02 15:00:00,-0.000000,0.804762,100.007792,100.000000
2013-01-02 15:15:00,-0.000000,0.804747,100.005418,100.000000
2013-01-02 15:30:00,-0.000000,0.804736,100.003767,100.000000
2013-01-02 15:45:00,-0.000000,0.804729,100.002619,100.000000
2013-01-02 16:00:00,-0.000000,0.804723,100.001821,100.000000
2013-01-02 16:15:00,-0.000000,0.804720,100.001266,100.000000
2013-01-02 16:30:00,-0.000000,0.804717,100.000880,100.000000
2013-01-02 16:45:00,-0.000000,0.804715,100.000612,100.000000
2013-01-02 17:00:00,-0.000000,0.804714,100.000425,100.000000
2013-01-02 17:15:00,-0.000000,0.804713,100.000296,100.000000
2013-01-02 17:30:00,-0.000000,0.804713,100.000206,100.000000
2013-01-02 17:45:00,-0.000000,0.804712,100.000143,100.000000
2013-01-02 18:00:00,-0.000000,0.804712,100.000099,100.000000
2013-01-02 18:15:00,-0.000000,0.804712,100.000069,100.000000
2013-01-02 18:30:00,-0.000000,0.804712,100.000048,100.000000
2013-01-02 18:45:00,-0.000000,0.804712,100.000033,100.000000
2013-01-02 19:00:00,-0.000000,0.804712,100.000023,100.000000
2013-01-02 19:15:00,-0.000000,0.804712,100.000016,100.000000
2013-01-02 19:30:00,-0.000000,0.804711,100.000011,100.000000
2013-01-02 19:45:00,-0.000000,0.804711,100.000008,100.000000
2013-01-02 20:00:00,-0.000000,0.804711,100.000005,100.000000
2013-01-02 20:15:00,-0.000000,0.804711,100.000004,100.000000
2013-01-02 20:30:00,-0.000000,0.804711,100.000003,100.000000
2013-01-02 20:45:00,-0.000000,0.804711,100.000002,100.000000
2013-01-02 21:00:00,-0.000000,0.804711,100.000001,100.000000
2013-01-02 21:15:00,-0.000000,0.804711,100.000001,100.000000
2013-01-02 21:30:00,-0.000000,0.804711,100.000001,100.000000
2013-01-02 21:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-03 00:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-03 00:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-03 00:30:00,-0.000000,0.804711,100.000000,100.000000
