time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-01 12:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 13:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 13:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 13:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 13:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 14:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 14:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 14:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 14:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 15:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 15:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 15:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 15:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 16:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 16:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 16:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 16:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 17:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 17:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 17:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 17:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 18:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 18:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 18:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 18:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 19:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 19:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 19:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 19:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-01 20:00:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 20:15:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 20:30:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 20:45:00,0.000000,0.804711,100.000000,100.000000
2013-01-01 21:00:00,0.000000,3.579206,125.072680,500.000000
2013-01-01 21:15:00,0.000000,4.057534,176.896860,500.000000
2013-01-01 21:30:00,0.000000,4.407615,241.353159,500.000000
2013-01-01 21:45:00,0.000000,4.670629,306.039901,500.000000
2013-01-01 22:00:00,0.000000,4.860910,362.184169,500.000000
2013-01-01 22:15:00,0.000000,4.995470,405.515441,500.000000
2013-01-01 22:30:00,0.000000,5.088714,436.318208,500.000000
2013-01-01 22:45:00,0.000000,5.152396,457.296537,500.000000
2013-01-01 23:00:00,0.000000,5.195518,471.379384,500.000000
2013-01-01 23:15:00,0.000000,5.224584,480.815765,500.000000
2013-01-01 23:30:00,0.000000,5.244127,487.143374,500.000000
2013-01-01 23:45:00,0.000000,5.257247,491.387153,500.000000
2013-01-02 00:00:00,0.000000,5.266045,494.232187,500.000000
2013-01-02 00:15:00,0.000000,5.271940,496.138467,500.000000
2013-01-02 00:30:00,0.000000,5.275889,497.415184,500.000000
2013-01-02 00:45:00,0.000000,5.278534,498.269996,500.000000
2013-01-02 01:00:00,0.000000,5.280304,498.842211,500.000000
2013-01-02 01:15:00,0.000000,5.281488,499.225202,500.000000
2013-01-02 01:30:00,0.000000,5.282281,499.481521,500.000000
2013-01-02 01:45:00,0.000000,5.282812,499.653053,500.000000
2013-01-02 02:00:00,0.000000,5.283167,499.767839,500.000000
2013-01-02 02:15:00,0.000000,5.283405,499.844651,500.000000
2013-01-02 02:30:00,0.000000,5.283564,499.896050,500.000000
2013-01-02 02:45:00,0.000000,5.283670,499.930443,500.000000
2013-01-02 03:00:00,0.000000,5.283741,499.953457,500.000000
2013-01-02 03:15:00,0.000000,5.283789,499.968857,500.000000
2013-01-02 03:30:00,0.000000,5.283821,499.979161,500.000000
2013-01-02 03:45:00,0.000000,5.283842,499.986056,500.000000
2013-01-02 04:00:00,0.000000,5.283856,499.990670,500.000000
2013-01-02 04:15:00,0.000000,5.283866,499.993757,500.000000
2013-01-02 04:30:00,0.000000,5.283872,499.995823,500.000000
2013-01-02 04:45:00,0.000000,5.283876,499.997205,500.000000
2013-01-02 05:00:00,0.000000,5.283879,499.998130,500.000000
2013-01-02 05:15:00,0.000000,5.283881,499.998749,500.000000
2013-01-02 05:30:00,0.000000,5.283883,499.999163,500.000000
2013-01-02 05:45:00,0.000000,5.283883,499.999440,500.000000
2013-01-02 06:00:00,0.000000,5.283884,499.999625,500.000000
2013-01-02 06:15:00,0.000000,5.283884,499.999749,500.000000
2013-01-02 06:30:00,0.000000,5.283885,499.999832,500.000000
2013-01-02 06:45:00,0.000000,5.283885,499.999888,500.000000
2013-01-02 07:00:00,0.000000,3.464007,473.523246,100.000000
2013-01-02 07:15:00,0.000000,2.805592,411.408030,100.000000
2013-01-02 07:30:00,0.000000,2.293942,337.315814,100.000000
2013-01-02 07:45:00,0.000000,1.898268,273.229308,100.000000
2013-01-02 08:00:00,0.000000,1.600112,224.980317,100.000000
2013-01-02 08:15:00,0.000000,1.378399,190.081046,100.000000
2013-01-02 08:30:00,0.000000,1.215044,164.836398,100.000000
2013-01-02 08:45:00,-0.000000,1.095750,146.460520,100.000000
2013-01-02 09:00:00,-0.000000,1.009470,133.073442,100.000000
2013-01-02 09:15:00,-0.000000,0.947699,123.368197,100.000000
2013-01-02 09:30:00,-0.000000,0.903918,116.388972,100.000000
2013-01-02 09:45:00,-0.000000,0.873172,111.416446,100.000000
2013-01-02 10:00:00,-0.000000,0.851753,107.906023,100.000000
2013-01-02 10:15:00,-0.000000,0.836927,105.448422,100.000000
2013-01-02 10:30:00,-0.000000,0.826720,103.740196,100.000000
2013-01-02 10:45:00,-0.000000,0.819719,102.559822,100.000000
2013-01-02 11:00:00,-0.000000,0.814931,101.747986,100.000000
2013-01-02 11:15:00,-0.000000,0.811665,101.191618,100.000000
2013-01-02 11:30:00,-0.000000,0.809439,100.811348,100.000000
2013-01-02 11:45:00,-0.000000,0.807924,100.551950,100.000000
2013-01-02 12:00:00,-0.000000,0.806894,100.375253,100.000000
2013-01-02 12:15:00,-0.000000,0.806194,100.255013,100.000000
2013-01-02 12:30:00,-0.000000,0.805718,100.173249,100.000000
2013-01-02 12:45:00,-0.000000,0.805395,100.117676,100.000000
2013-01-02 13:00:00,-0.000000,0.805176,100.079918,100.000000
2013-01-02 13:15:00,-0.000000,0.805027,100.054270,100.000000
2013-01-02 13:30:00,-0.000000,0.804925,100.036851,100.000000
2013-01-02 13:45:00,-0.000000,0.804857,100.025021,100.000000
2013-01-02 14:00:00,-0.000000,0.804810,100.016989,100.000000
2013-01-02 14:15:00,-0.000000,0.804778,100.011535,100.000000
2013-01-02 14:30:00,-0.000000,0.804757,100.007831,100.000000
2013-01-02 14:45:00,-0.000000,0.804742,100.005317,100.000000
2013-01-02 15:00:00,-0.000000,0.804732,100.003610,100.000000
2013-01-02 15:15:00,-0.000000,0.804726,100.002451,100.000000
2013-01-02 15:30:00,-0.000000,0.804721,100.001664,100.000000
2013-01-02 15:45:00,-0.000000,0.804718,100.001130,100.000000
2013-01-02 16:00:00,-0.000000,0.804716,100.000767,100.000000
2013-01-02 16:15:00,-0.000000,0.804714,100.000521,100.000000
2013-01-02 16:30:00,-0.000000,0.804713,100.000354,100.000000
2013-01-02 16:45:00,-0.000000,0.804713,100.000240,100.000000
2013-01-02 17:00:00,-0.000000,0.804712,100.000163,100.000000
2013-01-02 17:15:00,-0.000000,0.804712,100.000111,100.000000
2013-01-02 17:30:00,-0.000000,0.804712,100.000075,100.000000
2013-01-02 17:45:00,-0.000000,0.804712,100.000051,100.000000
2013-01-02 18:00:00,-0.000000,0.804712,100.000035,100.000000
2013-01-02 18:15:00,-0.000000,0.804712,100.000024,100.000000
2013-01-02 18:30:00,-0.000000,0.804712,100.000016,100.000000
2013-01-02 18:45:00,-0.000000,0.804711,100.000011,100.000000
2013-01-02 19:00:00,-0.000000,0.804711,100.000007,100.000000
2013-01-02 19:15:00,-0.000000,0.804711,100.000005,100.000000
2013-01-02 19:30:00,-0.000000,0.804711,100.000003,100.000000
2013-01-02 19:45:00,-0.000000,0.804711,100.000002,100.000000
2013-01-02 20:00:00,-0.000000,0.804711,100.000002,100.000000
2013-01-02 20:15:00,-0.000000,0.804711,100.000001,100.000000
2013-01-02 20:30:00,-0.000000,0.804711,100.000001,100.000000
2013-01-02 20:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 21:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 21:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 21:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 21:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 22:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:30:00,-0.000000,0.804711,100.000000,100.000000
2013-01-02 23:45:00,-0.000000,0.804711,100.000000,100.000000
2013-01-03 00:00:00,-0.000000,0.804711,100.000000,100.000000
2013-01-03 00:15:00,-0.000000,0.804711,100.000000,100.000000
2013-01-03 00:30:00,-0.000000,0.804711,100.000000,100.000000
